DATASET,#TRAINING_RELEASES,%TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,COST_SENSITIVE,PRECISION,RECALL,AUC,KAPPA,TRUE_POSITIVE,FALSE_POSITIVE,TRUE_NEGATIVE,FALSE_NEGATIVE
ZOOKEEPER,2,64.93775933609959,NAIVE_BAYES,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,NaN,0.0,0.44193899782135077,0.0,0.0,0.0,135.0,34.0
ZOOKEEPER,2,64.93775933609959,NAIVE_BAYES,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,1.0,0.029411764705882353,0.5147058823529411,0.04617752693689057,1.0,0.0,135.0,33.0
ZOOKEEPER,2,64.93775933609959,NAIVE_BAYES,BEST_FIRST_FORWARD,SMOTE,NONE,1.0,0.029411764705882353,0.7393246187363834,0.04617752693689057,1.0,0.0,135.0,33.0
ZOOKEEPER,2,64.93775933609959,NAIVE_BAYES,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.8333333333333334,0.14705882352941177,0.5698257080610022,0.20182619647355152,5.0,1.0,134.0,29.0
ZOOKEEPER,2,64.93775933609959,NAIVE_BAYES,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,1.0,0.14705882352941177,0.6303921568627451,0.21596544552871563,5.0,0.0,135.0,29.0
ZOOKEEPER,2,64.93775933609959,NAIVE_BAYES,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.0,0.0,0.4888888888888889,-0.0337245825756326,0.0,3.0,132.0,34.0
ZOOKEEPER,2,64.93775933609959,NAIVE_BAYES,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,NaN,0.0,0.44193899782135077,0.0,0.0,0.0,135.0,34.0
ZOOKEEPER,2,64.93775933609959,NAIVE_BAYES,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,1.0,0.029411764705882353,0.5147058823529411,0.04617752693689057,1.0,0.0,135.0,33.0
ZOOKEEPER,2,64.93775933609959,NAIVE_BAYES,BEST_FIRST_BACKWARD,SMOTE,NONE,1.0,0.029411764705882353,0.7393246187363834,0.04617752693689057,1.0,0.0,135.0,33.0
ZOOKEEPER,2,64.93775933609959,NAIVE_BAYES,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.8333333333333334,0.14705882352941177,0.5698257080610022,0.20182619647355152,5.0,1.0,134.0,29.0
ZOOKEEPER,2,64.93775933609959,NAIVE_BAYES,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,1.0,0.14705882352941177,0.6303921568627451,0.21596544552871563,5.0,0.0,135.0,29.0
ZOOKEEPER,3,74.03993855606758,NAIVE_BAYES,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.24096385542168675,1.0,0.5116279069767442,0.011145165784341082,40.0,126.0,3.0,0.0
ZOOKEEPER,3,74.03993855606758,NAIVE_BAYES,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.6666666666666666,0.35,0.828875968992248,0.3536910418356704,14.0,7.0,122.0,26.0
ZOOKEEPER,3,74.03993855606758,NAIVE_BAYES,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.24096385542168675,1.0,0.5116279069767442,0.011145165784341082,40.0,126.0,3.0,0.0
ZOOKEEPER,3,74.03993855606758,NAIVE_BAYES,BEST_FIRST_FORWARD,SMOTE,NONE,0.6666666666666666,0.4,0.8308139534883721,0.39208633093525197,16.0,8.0,121.0,24.0
ZOOKEEPER,3,74.03993855606758,NAIVE_BAYES,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.6333333333333333,0.475,0.6948643410852713,0.4265111346765642,19.0,11.0,118.0,21.0
ZOOKEEPER,3,74.03993855606758,NAIVE_BAYES,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.6666666666666666,0.4,0.7621124031007752,0.39208633093525197,16.0,8.0,121.0,24.0
ZOOKEEPER,3,74.03993855606758,NAIVE_BAYES,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.24096385542168675,1.0,0.5116279069767442,0.011145165784341082,40.0,126.0,3.0,0.0
ZOOKEEPER,3,74.03993855606758,NAIVE_BAYES,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.6666666666666666,0.35,0.828875968992248,0.3536910418356704,14.0,7.0,122.0,26.0
ZOOKEEPER,3,74.03993855606758,NAIVE_BAYES,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.24096385542168675,1.0,0.5116279069767442,0.011145165784341082,40.0,126.0,3.0,0.0
ZOOKEEPER,3,74.03993855606758,NAIVE_BAYES,BEST_FIRST_BACKWARD,SMOTE,NONE,0.6666666666666666,0.4,0.8308139534883721,0.39208633093525197,16.0,8.0,121.0,24.0
ZOOKEEPER,3,74.03993855606758,NAIVE_BAYES,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.6333333333333333,0.475,0.6948643410852713,0.4265111346765642,19.0,11.0,118.0,21.0
ZOOKEEPER,3,74.03993855606758,NAIVE_BAYES,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.6666666666666666,0.4,0.7621124031007752,0.39208633093525197,16.0,8.0,121.0,24.0
ZOOKEEPER,4,77.22419928825623,NAIVE_BAYES,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.140625,1.0,0.5,0.0,27.0,165.0,0.0,0.0
ZOOKEEPER,4,77.22419928825623,NAIVE_BAYES,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.43478260869565216,0.37037037037037035,0.7787878787878788,0.3108399138549891,10.0,13.0,152.0,17.0
ZOOKEEPER,4,77.22419928825623,NAIVE_BAYES,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.12643678160919541,0.8148148148148148,0.4468013468013468,-0.032470201397451715,22.0,152.0,13.0,5.0
ZOOKEEPER,4,77.22419928825623,NAIVE_BAYES,BEST_FIRST_FORWARD,SMOTE,NONE,0.37037037037037035,0.37037037037037035,0.5873176206509539,0.2673400673400672,10.0,17.0,148.0,17.0
ZOOKEEPER,4,77.22419928825623,NAIVE_BAYES,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.3541666666666667,0.6296296296296297,0.7208754208754209,0.3333333333333334,17.0,31.0,134.0,10.0
ZOOKEEPER,4,77.22419928825623,NAIVE_BAYES,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.41935483870967744,0.48148148148148145,0.7748597081930415,0.3506658211794549,13.0,18.0,147.0,14.0
ZOOKEEPER,4,77.22419928825623,NAIVE_BAYES,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.140625,1.0,0.5,0.0,27.0,165.0,0.0,0.0
ZOOKEEPER,4,77.22419928825623,NAIVE_BAYES,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.43478260869565216,0.37037037037037035,0.7787878787878788,0.3108399138549891,10.0,13.0,152.0,17.0
ZOOKEEPER,4,77.22419928825623,NAIVE_BAYES,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.12643678160919541,0.8148148148148148,0.4468013468013468,-0.032470201397451715,22.0,152.0,13.0,5.0
ZOOKEEPER,4,77.22419928825623,NAIVE_BAYES,BEST_FIRST_BACKWARD,SMOTE,NONE,0.37037037037037035,0.37037037037037035,0.5873176206509539,0.2673400673400672,10.0,17.0,148.0,17.0
ZOOKEEPER,4,77.22419928825623,NAIVE_BAYES,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.3541666666666667,0.6296296296296297,0.7208754208754209,0.3333333333333334,17.0,31.0,134.0,10.0
ZOOKEEPER,4,77.22419928825623,NAIVE_BAYES,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.41935483870967744,0.48148148148148145,0.7748597081930415,0.3506658211794549,13.0,18.0,147.0,14.0
ZOOKEEPER,5,81.44927536231884,NAIVE_BAYES,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.17708333333333334,1.0,0.5,0.0,34.0,158.0,0.0,0.0
ZOOKEEPER,5,81.44927536231884,NAIVE_BAYES,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.5,0.38235294117647056,0.8030528667163068,0.33059885151763735,13.0,13.0,145.0,21.0
ZOOKEEPER,5,81.44927536231884,NAIVE_BAYES,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.17708333333333334,1.0,0.5,0.0,34.0,158.0,0.0,0.0
ZOOKEEPER,5,81.44927536231884,NAIVE_BAYES,BEST_FIRST_FORWARD,SMOTE,NONE,0.5,0.4117647058823529,0.8077066269545793,0.3472,14.0,14.0,144.0,20.0
ZOOKEEPER,5,81.44927536231884,NAIVE_BAYES,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.38095238095238093,0.47058823529411764,0.6530156366344005,0.28016359918200423,16.0,26.0,132.0,18.0
ZOOKEEPER,5,81.44927536231884,NAIVE_BAYES,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.6470588235294118,0.3235294117647059,0.8042628443782577,0.3552570634553036,11.0,6.0,152.0,23.0
ZOOKEEPER,5,81.44927536231884,NAIVE_BAYES,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.17708333333333334,1.0,0.5,0.0,34.0,158.0,0.0,0.0
ZOOKEEPER,5,81.44927536231884,NAIVE_BAYES,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.5,0.38235294117647056,0.8030528667163068,0.33059885151763735,13.0,13.0,145.0,21.0
ZOOKEEPER,5,81.44927536231884,NAIVE_BAYES,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.17708333333333334,1.0,0.5,0.0,34.0,158.0,0.0,0.0
ZOOKEEPER,5,81.44927536231884,NAIVE_BAYES,BEST_FIRST_BACKWARD,SMOTE,NONE,0.5,0.4117647058823529,0.8077066269545793,0.3472,14.0,14.0,144.0,20.0
ZOOKEEPER,5,81.44927536231884,NAIVE_BAYES,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.38095238095238093,0.47058823529411764,0.6530156366344005,0.28016359918200423,16.0,26.0,132.0,18.0
ZOOKEEPER,5,81.44927536231884,NAIVE_BAYES,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.6470588235294118,0.3235294117647059,0.8042628443782577,0.3552570634553036,11.0,6.0,152.0,23.0
ZOOKEEPER,6,83.80566801619433,NAIVE_BAYES,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.17,1.0,0.5,0.0,34.0,166.0,0.0,0.0
ZOOKEEPER,6,83.80566801619433,NAIVE_BAYES,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.4375,0.4117647058823529,0.8118355776045358,0.3105950653120465,14.0,18.0,148.0,20.0
ZOOKEEPER,6,83.80566801619433,NAIVE_BAYES,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.4,0.5882352941176471,0.703756201275691,0.34328358208955223,20.0,30.0,136.0,14.0
ZOOKEEPER,6,83.80566801619433,NAIVE_BAYES,BEST_FIRST_FORWARD,SMOTE,NONE,0.6153846153846154,0.47058823529411764,0.8425761871013465,0.45269741985926504,16.0,10.0,156.0,18.0
ZOOKEEPER,6,83.80566801619433,NAIVE_BAYES,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.5333333333333333,0.47058823529411764,0.6931254429482636,0.40520446096654267,16.0,14.0,152.0,18.0
ZOOKEEPER,6,83.80566801619433,NAIVE_BAYES,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.7272727272727273,0.47058823529411764,0.8572820694542878,0.5053586150041222,16.0,6.0,160.0,18.0
ZOOKEEPER,6,83.80566801619433,NAIVE_BAYES,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.17,1.0,0.5,0.0,34.0,166.0,0.0,0.0
ZOOKEEPER,6,83.80566801619433,NAIVE_BAYES,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.4375,0.4117647058823529,0.8118355776045358,0.3105950653120465,14.0,18.0,148.0,20.0
ZOOKEEPER,6,83.80566801619433,NAIVE_BAYES,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.4,0.5882352941176471,0.703756201275691,0.34328358208955223,20.0,30.0,136.0,14.0
ZOOKEEPER,6,83.80566801619433,NAIVE_BAYES,BEST_FIRST_BACKWARD,SMOTE,NONE,0.6153846153846154,0.47058823529411764,0.8425761871013465,0.45269741985926504,16.0,10.0,156.0,18.0
ZOOKEEPER,6,83.80566801619433,NAIVE_BAYES,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.5517241379310345,0.47058823529411764,0.6961374911410347,0.4166353029732781,16.0,13.0,153.0,18.0
ZOOKEEPER,6,83.80566801619433,NAIVE_BAYES,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.7,0.4117647058823529,0.856218993621545,0.4491525423728813,14.0,6.0,160.0,20.0
ZOOKEEPER,7,83.72881355932203,NAIVE_BAYES,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.1125,1.0,0.5,0.0,27.0,213.0,0.0,0.0
ZOOKEEPER,7,83.72881355932203,NAIVE_BAYES,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.45161290322580644,0.5185185185185185,0.8120326899669623,0.4120529152376287,14.0,17.0,196.0,13.0
ZOOKEEPER,7,83.72881355932203,NAIVE_BAYES,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.2631578947368421,0.7407407407407407,0.7389149713093375,0.26658905704307345,20.0,56.0,157.0,7.0
ZOOKEEPER,7,83.72881355932203,NAIVE_BAYES,BEST_FIRST_FORWARD,SMOTE,NONE,0.5172413793103449,0.5555555555555556,0.8226395409494001,0.47448206164729695,15.0,14.0,199.0,12.0
ZOOKEEPER,7,83.72881355932203,NAIVE_BAYES,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.1125,1.0,0.5,0.0,27.0,213.0,0.0,0.0
ZOOKEEPER,7,83.72881355932203,NAIVE_BAYES,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.43902439024390244,0.6666666666666666,0.8037732568249,0.4555508294342834,18.0,23.0,190.0,9.0
ZOOKEEPER,7,83.72881355932203,NAIVE_BAYES,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.1125,1.0,0.5,0.0,27.0,213.0,0.0,0.0
ZOOKEEPER,7,83.72881355932203,NAIVE_BAYES,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.45161290322580644,0.5185185185185185,0.8120326899669623,0.4120529152376287,14.0,17.0,196.0,13.0
ZOOKEEPER,7,83.72881355932203,NAIVE_BAYES,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.2631578947368421,0.7407407407407407,0.7389149713093375,0.26658905704307345,20.0,56.0,157.0,7.0
ZOOKEEPER,7,83.72881355932203,NAIVE_BAYES,BEST_FIRST_BACKWARD,SMOTE,NONE,0.5172413793103449,0.5555555555555556,0.8226395409494001,0.47448206164729695,15.0,14.0,199.0,12.0
ZOOKEEPER,7,83.72881355932203,NAIVE_BAYES,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.1125,1.0,0.5,0.0,27.0,213.0,0.0,0.0
ZOOKEEPER,7,83.72881355932203,NAIVE_BAYES,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.43902439024390244,0.6666666666666666,0.8037732568249,0.4555508294342834,18.0,23.0,190.0,9.0
ZOOKEEPER,8,85.90564938846826,NAIVE_BAYES,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.1446280991735537,1.0,0.5,0.0,35.0,207.0,0.0,0.0
ZOOKEEPER,8,85.90564938846826,NAIVE_BAYES,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.5142857142857142,0.5142857142857142,0.8494133885438233,0.4321601104209802,18.0,17.0,190.0,17.0
ZOOKEEPER,8,85.90564938846826,NAIVE_BAYES,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.4222222222222222,0.5428571428571428,0.7086266390614216,0.37297964219617524,19.0,26.0,181.0,16.0
ZOOKEEPER,8,85.90564938846826,NAIVE_BAYES,BEST_FIRST_FORWARD,SMOTE,NONE,0.5238095238095238,0.3142857142857143,0.834575569358178,0.31898692269491813,11.0,10.0,197.0,24.0
ZOOKEEPER,8,85.90564938846826,NAIVE_BAYES,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.4166666666666667,0.5714285714285714,0.7180814354727398,0.3778548367810595,20.0,28.0,179.0,15.0
ZOOKEEPER,8,85.90564938846826,NAIVE_BAYES,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.6470588235294118,0.3142857142857143,0.8491373360938579,0.36282253817798826,11.0,6.0,201.0,24.0
ZOOKEEPER,8,85.90564938846826,NAIVE_BAYES,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.1446280991735537,1.0,0.5,0.0,35.0,207.0,0.0,0.0
ZOOKEEPER,8,85.90564938846826,NAIVE_BAYES,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.5142857142857142,0.5142857142857142,0.8494133885438233,0.4321601104209802,18.0,17.0,190.0,17.0
ZOOKEEPER,8,85.90564938846826,NAIVE_BAYES,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.4222222222222222,0.5428571428571428,0.7086266390614216,0.37297964219617524,19.0,26.0,181.0,16.0
ZOOKEEPER,8,85.90564938846826,NAIVE_BAYES,BEST_FIRST_BACKWARD,SMOTE,NONE,0.5238095238095238,0.3142857142857143,0.834575569358178,0.31898692269491813,11.0,10.0,197.0,24.0
ZOOKEEPER,8,85.90564938846826,NAIVE_BAYES,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.4166666666666667,0.5714285714285714,0.7180814354727398,0.3778548367810595,20.0,28.0,179.0,15.0
ZOOKEEPER,8,85.90564938846826,NAIVE_BAYES,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.6470588235294118,0.3142857142857143,0.8491373360938579,0.36282253817798826,11.0,6.0,201.0,24.0
ZOOKEEPER,9,80.8761186999529,NAIVE_BAYES,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.10696517412935323,0.9555555555555556,0.48054786088027085,-0.00869912320546173,43.0,359.0,2.0,2.0
ZOOKEEPER,9,80.8761186999529,NAIVE_BAYES,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.34285714285714286,0.5333333333333333,0.8097876269621422,0.32651646447140403,24.0,46.0,315.0,21.0
ZOOKEEPER,9,80.8761186999529,NAIVE_BAYES,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.3870967741935484,0.5333333333333333,0.7140350877192982,0.36733400242987696,24.0,38.0,323.0,21.0
ZOOKEEPER,9,80.8761186999529,NAIVE_BAYES,BEST_FIRST_FORWARD,SMOTE,NONE,0.5151515151515151,0.37777777777777777,0.7590335487842413,0.37751759704509025,17.0,16.0,345.0,28.0
ZOOKEEPER,9,80.8761186999529,NAIVE_BAYES,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.23076923076923078,0.5333333333333333,0.6558633425669437,0.1980678218015411,24.0,80.0,281.0,21.0
ZOOKEEPER,9,80.8761186999529,NAIVE_BAYES,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.2909090909090909,0.35555555555555557,0.7275777162203755,0.2255820476858344,16.0,39.0,322.0,29.0
ZOOKEEPER,9,80.8761186999529,NAIVE_BAYES,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.10696517412935323,0.9555555555555556,0.48054786088027085,-0.00869912320546173,43.0,359.0,2.0,2.0
ZOOKEEPER,9,80.8761186999529,NAIVE_BAYES,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.34285714285714286,0.5333333333333333,0.8097876269621422,0.32651646447140403,24.0,46.0,315.0,21.0
ZOOKEEPER,9,80.8761186999529,NAIVE_BAYES,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.3870967741935484,0.5333333333333333,0.7140350877192982,0.36733400242987696,24.0,38.0,323.0,21.0
ZOOKEEPER,9,80.8761186999529,NAIVE_BAYES,BEST_FIRST_BACKWARD,SMOTE,NONE,0.5151515151515151,0.37777777777777777,0.7590335487842413,0.37751759704509025,17.0,16.0,345.0,28.0
ZOOKEEPER,9,80.8761186999529,NAIVE_BAYES,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.23076923076923078,0.5333333333333333,0.6558633425669437,0.1980678218015411,24.0,80.0,281.0,21.0
ZOOKEEPER,9,80.8761186999529,NAIVE_BAYES,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.2909090909090909,0.35555555555555557,0.7275777162203755,0.2255820476858344,16.0,39.0,322.0,29.0
ZOOKEEPER,10,83.84676145339652,NAIVE_BAYES,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.1100244498777506,1.0,0.5,0.0,45.0,364.0,0.0,0.0
ZOOKEEPER,10,83.84676145339652,NAIVE_BAYES,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.425,0.37777777777777777,0.8181318681318681,0.3306914808278521,17.0,23.0,341.0,28.0
ZOOKEEPER,10,83.84676145339652,NAIVE_BAYES,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.4107142857142857,0.5111111111111111,0.7102258852258853,0.379773360169842,23.0,33.0,331.0,22.0
ZOOKEEPER,10,83.84676145339652,NAIVE_BAYES,BEST_FIRST_FORWARD,SMOTE,NONE,0.6060606060606061,0.4444444444444444,0.8252442002442002,0.46280934605281365,20.0,13.0,351.0,25.0
ZOOKEEPER,10,83.84676145339652,NAIVE_BAYES,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.1100244498777506,1.0,0.5,0.0,45.0,364.0,0.0,0.0
ZOOKEEPER,10,83.84676145339652,NAIVE_BAYES,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.4090909090909091,0.4,0.7953601953601953,0.3318023488795042,18.0,26.0,338.0,27.0
ZOOKEEPER,10,83.84676145339652,NAIVE_BAYES,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.1100244498777506,1.0,0.5,0.0,45.0,364.0,0.0,0.0
ZOOKEEPER,10,83.84676145339652,NAIVE_BAYES,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.425,0.37777777777777777,0.8181318681318681,0.3306914808278521,17.0,23.0,341.0,28.0
ZOOKEEPER,10,83.84676145339652,NAIVE_BAYES,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.4107142857142857,0.5111111111111111,0.7102258852258853,0.379773360169842,23.0,33.0,331.0,22.0
ZOOKEEPER,10,83.84676145339652,NAIVE_BAYES,BEST_FIRST_BACKWARD,SMOTE,NONE,0.6060606060606061,0.4444444444444444,0.8252442002442002,0.46280934605281365,20.0,13.0,351.0,25.0
ZOOKEEPER,10,83.84676145339652,NAIVE_BAYES,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.1100244498777506,1.0,0.5,0.0,45.0,364.0,0.0,0.0
ZOOKEEPER,10,83.84676145339652,NAIVE_BAYES,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.4090909090909091,0.4,0.7953601953601953,0.3318023488795042,18.0,26.0,338.0,27.0
ZOOKEEPER,11,90.62276306370795,NAIVE_BAYES,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.15648854961832062,1.0,0.5,0.0,41.0,221.0,0.0,0.0
ZOOKEEPER,11,90.62276306370795,NAIVE_BAYES,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.6153846153846154,0.3902439024390244,0.8279991170952433,0.4053948904162886,16.0,10.0,211.0,25.0
ZOOKEEPER,11,90.62276306370795,NAIVE_BAYES,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.38372093023255816,0.8048780487804879,0.7825295221278005,0.3905117839981695,33.0,53.0,168.0,8.0
ZOOKEEPER,11,90.62276306370795,NAIVE_BAYES,BEST_FIRST_FORWARD,SMOTE,NONE,0.5357142857142857,0.7317073170731707,0.8903542655336055,0.5344347324944771,30.0,26.0,195.0,11.0
ZOOKEEPER,11,90.62276306370795,NAIVE_BAYES,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.15648854961832062,1.0,0.5,0.0,41.0,221.0,0.0,0.0
ZOOKEEPER,11,90.62276306370795,NAIVE_BAYES,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.4647887323943662,0.8048780487804879,0.8982452267961594,0.48762860300994826,33.0,38.0,183.0,8.0
ZOOKEEPER,11,90.62276306370795,NAIVE_BAYES,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.15648854961832062,1.0,0.5,0.0,41.0,221.0,0.0,0.0
ZOOKEEPER,11,90.62276306370795,NAIVE_BAYES,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.6153846153846154,0.3902439024390244,0.8279991170952433,0.4053948904162886,16.0,10.0,211.0,25.0
ZOOKEEPER,11,90.62276306370795,NAIVE_BAYES,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.38372093023255816,0.8048780487804879,0.7825295221278005,0.3905117839981695,33.0,53.0,168.0,8.0
ZOOKEEPER,11,90.62276306370795,NAIVE_BAYES,BEST_FIRST_BACKWARD,SMOTE,NONE,0.5357142857142857,0.7317073170731707,0.8903542655336055,0.5344347324944771,30.0,26.0,195.0,11.0
ZOOKEEPER,11,90.62276306370795,NAIVE_BAYES,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.15648854961832062,1.0,0.5,0.0,41.0,221.0,0.0,0.0
ZOOKEEPER,11,90.62276306370795,NAIVE_BAYES,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.4647887323943662,0.8048780487804879,0.8982452267961594,0.48762860300994826,33.0,38.0,183.0,8.0
ZOOKEEPER,12,91.39679424272163,NAIVE_BAYES,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.1634980988593156,1.0,0.5,0.0,43.0,220.0,0.0,0.0
ZOOKEEPER,12,91.39679424272163,NAIVE_BAYES,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.68,0.3953488372093023,0.8373150105708245,0.43167662387186984,17.0,8.0,212.0,26.0
ZOOKEEPER,12,91.39679424272163,NAIVE_BAYES,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.5526315789473685,0.4883720930232558,0.7055496828752643,0.43127252564457985,21.0,17.0,203.0,22.0
ZOOKEEPER,12,91.39679424272163,NAIVE_BAYES,BEST_FIRST_FORWARD,SMOTE,NONE,0.7894736842105263,0.3488372093023256,0.8179175475687104,0.4263904034896401,15.0,4.0,216.0,28.0
ZOOKEEPER,12,91.39679424272163,NAIVE_BAYES,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.1634980988593156,1.0,0.5,0.0,43.0,220.0,0.0,0.0
